transcript_id,transcript_position,score
ENST00000258091,1060,0.5216686
ENST00000258091,1104,0.09679439
ENST00000258091,1134,0.017934134
ENST00000258091,1191,0.037980504
ENST00000258091,1245,0.041384313
ENST00000258091,1293,0.3363346
ENST00000258091,1385,0.2982421
ENST00000258091,1416,0.82114565
ENST00000258091,1430,0.25192633
ENST00000258091,1492,0.041392118
ENST00000258091,1516,0.06562711
ENST00000258091,1573,0.06952852
ENST00000258091,1588,0.19808578
ENST00000258091,1597,0.09038134
ENST00000258091,1650,0.027416442
ENST00000258091,1695,0.004815069
ENST00000258091,1705,0.46753812
ENST00000258105,703,0.025102079
ENST00000258105,755,0.11187486
ENST00000258105,972,0.11192013
ENST00000258105,1000,0.020902716
ENST00000258105,1014,0.03529573
ENST00000258105,1038,0.88872445
ENST00000258105,1044,0.83710825
ENST00000258105,1051,0.0023248275
ENST00000258169,69,0.08031982
ENST00000258169,116,0.18275036
ENST00000258169,121,0.33011627
ENST00000258169,129,0.009164589
ENST00000258169,137,0.0075351004
ENST00000258169,360,0.019607328
ENST00000258169,408,0.031921033
ENST00000258169,420,0.12960462
ENST00000258169,451,0.08616144
ENST00000258169,484,0.07666365
ENST00000258169,489,0.00096320955
ENST00000258169,665,0.012880785
ENST00000258169,681,0.0056720967
ENST00000258169,836,0.07276764
ENST00000258169,847,0.043568827
ENST00000258169,857,0.03148144
ENST00000258198,3231,0.5302174
ENST00000258198,3546,0.07993503
ENST00000258198,3555,0.012416889
ENST00000258198,3739,0.0028925762
ENST00000258198,3916,0.123190224
ENST00000258198,3935,0.01333751
ENST00000258198,4004,0.048163846
ENST00000258198,4015,0.09835411
ENST00000258198,4114,0.00018514328
ENST00000258198,4217,0.14716029
ENST00000258198,4248,0.0040931944
ENST00000258198,4263,0.07748658
ENST00000258198,4281,0.07768091
ENST00000258198,4287,0.0021905964
ENST00000258198,4351,0.014118325
ENST00000258198,4364,0.249567
ENST00000258383,104,0.023112874
ENST00000258383,262,0.3230526
ENST00000258383,296,0.38004333
ENST00000258383,313,0.023489231
ENST00000258383,336,0.5886326
ENST00000258383,440,0.8744793
ENST00000258383,449,0.03197875
ENST00000258383,456,0.976112
ENST00000258383,508,0.009764755
ENST00000258383,541,0.95641994
ENST00000258383,583,0.5158032
ENST00000258383,603,0.006914514
ENST00000258383,648,0.8899047
ENST00000258383,689,0.19843043
ENST00000258383,699,0.30132982
ENST00000258383,718,0.6921597
ENST00000258383,738,0.14266743
ENST00000258383,800,0.14639702
ENST00000258383,836,0.053788543
ENST00000258383,920,0.43537778
ENST00000258383,930,0.029100746
ENST00000258383,977,0.032124396
ENST00000258383,1012,0.45427865
ENST00000258383,1032,0.024201822
ENST00000258383,1092,0.013357441
ENST00000258383,1138,0.044170972
ENST00000258383,1213,0.0018783002
ENST00000258383,1316,0.6880463
ENST00000258383,1488,0.4760088
ENST00000258383,1495,0.029534716
ENST00000258383,1584,0.11799319
ENST00000258412,975,0.15773189
ENST00000258412,1035,0.053588964
ENST00000258412,1154,0.92420614
ENST00000258412,1196,0.020406738
ENST00000258412,1225,0.0031679827
ENST00000258412,1284,0.42356455
ENST00000258412,1288,0.53638905
ENST00000258412,1316,0.02790294
ENST00000258412,1358,0.04689944
ENST00000258412,1375,0.01956884
ENST00000258412,1446,0.2695867
ENST00000258412,1494,0.13086282
ENST00000258412,1558,0.1675932
ENST00000258412,1669,0.09895486
ENST00000258412,1704,0.113928035
ENST00000258412,1711,0.001421866
ENST00000258412,1728,0.014440651
ENST00000258412,1749,0.21130732
ENST00000258412,1793,0.17492378
ENST00000258412,1882,0.21579759
ENST00000258412,1971,0.105478
ENST00000258412,2049,0.40383923
ENST00000258412,2074,0.029249817
ENST00000258412,2102,0.07091488
ENST00000258412,2143,0.09123927
ENST00000258412,2220,0.1248631
ENST00000258412,2305,0.0092659425
ENST00000258416,677,0.22832362
ENST00000258416,707,0.004495464
ENST00000258416,716,0.110294245
ENST00000258416,737,0.20696598
ENST00000258416,779,0.02575335
ENST00000258416,822,0.11160276
ENST00000258416,874,0.07675019
ENST00000258416,909,0.23309743
ENST00000258416,921,0.0360963
ENST00000258416,989,0.4299306
ENST00000258416,994,0.025565999
ENST00000258416,1007,0.1785971
ENST00000258416,1035,0.021785896
ENST00000258416,1146,0.325297
ENST00000258416,1205,0.037142098
ENST00000258416,1228,0.73806876
ENST00000258416,1238,0.31115198
ENST00000258416,1265,0.16175352
ENST00000258416,1286,0.0030794148
ENST00000258416,1318,0.43606347
ENST00000258416,1379,0.030614385
ENST00000258416,1410,0.04761483
ENST00000258416,1506,0.1864926
ENST00000258416,1542,0.39619747
ENST00000258416,1550,0.04674937
ENST00000258418,1192,0.34433874
ENST00000258418,1210,0.2922063
ENST00000258418,1222,0.03161812
ENST00000258418,1285,0.0016388507
ENST00000258418,1306,0.0045658406
ENST00000258418,1331,0.648422
ENST00000258418,1398,0.0026509431
ENST00000258418,1412,0.07447268
ENST00000258418,1433,0.31305832
ENST00000258418,1465,0.021594075
ENST00000258418,1540,0.62847924
ENST00000258418,1710,0.08056022
ENST00000258418,1785,0.014895025
ENST00000258418,1971,0.039574396
ENST00000258418,1995,0.1473747
ENST00000258418,2084,0.03946785
ENST00000258418,2102,0.008467029
ENST00000258418,2110,0.022967122
ENST00000258418,2164,0.20711954
ENST00000258418,2182,0.07674272
ENST00000258418,2303,0.00701787
ENST00000258418,2334,0.02891197
ENST00000258418,2391,0.00013758548
ENST00000258418,2430,0.034847576
ENST00000258418,2649,0.0063444353
ENST00000258418,2657,0.0024908895
ENST00000258418,2677,0.50097245
ENST00000258418,2691,0.004648418
ENST00000258418,2806,0.24629536
ENST00000258418,2837,0.05159522
ENST00000258418,2848,0.14788687
ENST00000258418,2862,0.0015301214
ENST00000258418,2927,0.0010654427
ENST00000258418,2934,0.005300346
ENST00000258418,3082,0.006634227
ENST00000258418,3092,0.04553101
ENST00000258418,3181,0.25863358
ENST00000258418,3262,0.001417325
ENST00000258418,3327,0.01876745
ENST00000258418,3380,0.66606724
ENST00000258418,3395,0.18654555
ENST00000258418,3462,0.043277785
ENST00000258418,3509,0.0008134341
ENST00000258418,3536,0.03890287
ENST00000258418,3547,0.0064565972
ENST00000258418,3609,0.00383693
ENST00000258418,3684,0.00094625127
ENST00000258418,3718,0.00045377514
ENST00000258424,220,0.08969284
ENST00000258424,225,0.1461475
ENST00000258424,273,0.04967583
ENST00000258424,333,0.09941305
ENST00000258424,492,0.0027192624
ENST00000258455,206,0.0076933606
ENST00000258455,227,0.0063317656
ENST00000258455,259,0.012767106
ENST00000258455,311,0.14865637
ENST00000258455,367,0.124887094
ENST00000258455,401,0.10310331
ENST00000258455,423,0.0097235385
ENST00000258455,496,0.2224704
ENST00000258455,511,0.28744358
ENST00000258455,574,0.0807575
ENST00000258455,631,0.027539527
ENST00000258455,674,0.23557441
ENST00000258455,680,0.0030859387
ENST00000258455,721,0.097447544
ENST00000258455,745,0.025917325
ENST00000258455,797,0.031826038
ENST00000258455,854,0.023965843
ENST00000258455,871,0.033900898
ENST00000258455,883,0.17441979
ENST00000258455,941,0.08666081
ENST00000258455,970,0.013673674
ENST00000258455,1035,0.093910985
ENST00000258455,1042,0.2426907
ENST00000258455,1071,0.01318638
ENST00000258455,1094,0.14491728
ENST00000258455,1204,0.08866112
ENST00000258455,1213,0.107511096
ENST00000258455,1358,0.1546334
ENST00000258455,1379,0.3007753
ENST00000258455,1459,0.016503012
ENST00000258648,96,0.0010363538
ENST00000258648,132,0.07912401
ENST00000258648,154,0.2532514
ENST00000258648,183,0.011399499
ENST00000258648,213,0.010203481
ENST00000258648,259,0.24036688
ENST00000258648,336,0.09416625
ENST00000258648,361,0.01497829
ENST00000258648,379,0.0159291
ENST00000258648,418,0.25221738
ENST00000258648,521,0.22845761
ENST00000258648,537,0.10862673
ENST00000258648,547,0.052166585
ENST00000258648,597,0.010158715
ENST00000258648,702,0.013559884
ENST00000258648,741,0.8675799
ENST00000258648,754,0.22105461
ENST00000258648,807,0.80441326
ENST00000258648,842,0.06527913
ENST00000258648,852,0.16902153
ENST00000258648,893,0.004400443
ENST00000258648,913,0.008672443
ENST00000258648,923,0.102155514
ENST00000258648,942,0.17459346
ENST00000258648,991,0.012460762
ENST00000258648,1012,0.17060292
ENST00000258648,1224,0.5297817
ENST00000258648,1238,0.24913664
ENST00000258648,1282,0.010239426
ENST00000258648,1288,0.41939965
ENST00000258648,1299,0.029911347
ENST00000258662,883,0.054342505
ENST00000258662,1027,0.0056413654
ENST00000258662,1059,0.023913236
ENST00000258662,1145,0.07314298
ENST00000258662,1219,0.042956777
ENST00000258662,1234,0.03209236
ENST00000258662,1238,0.122597106
ENST00000258662,1435,0.0014114005
ENST00000258662,1443,0.06815225
ENST00000258662,1687,0.5611442
ENST00000258662,1893,0.054117978
ENST00000258729,3474,0.018239966
ENST00000258729,3481,0.035910234
ENST00000258729,3652,0.00075026887
ENST00000258729,3709,0.0048701414
ENST00000258729,3737,0.049229212
ENST00000258729,3783,0.0019444877
ENST00000258729,3805,0.00076519314
ENST00000258729,3893,0.7224501
ENST00000258739,189,0.06060393
ENST00000258739,203,0.21441007
ENST00000258739,210,0.07939152
ENST00000258739,363,0.0021900034
ENST00000258739,545,0.10893662
ENST00000258739,605,0.050342064
ENST00000258739,620,0.00014738004
ENST00000258739,714,0.21732326
ENST00000258739,746,0.0073314523
ENST00000258739,762,0.09218806
ENST00000258739,833,0.046722587
ENST00000258739,867,0.8891775
ENST00000258739,920,0.84877026
ENST00000258739,925,0.034931857
ENST00000258739,1056,0.2597308
ENST00000258739,1171,0.08452562
ENST00000258739,1212,0.044270143
ENST00000258739,1247,0.5598749
ENST00000258739,1309,0.24961308
ENST00000258739,1410,0.022671962
ENST00000258739,1529,0.88987684
ENST00000258739,1648,0.25593224
ENST00000258739,1693,0.0012052028
ENST00000258739,1722,0.037548948
ENST00000258739,1795,0.0022512774
ENST00000258739,1842,0.002306423
ENST00000258739,1899,0.021505196
ENST00000258739,1921,0.1770629
ENST00000258739,1933,0.060151543
ENST00000258739,1973,0.112337045
ENST00000258739,2034,0.028252913
ENST00000258739,2064,0.27440867
ENST00000258739,2155,0.011904361
ENST00000258739,2204,0.0046924893
ENST00000258739,2213,0.05833704
ENST00000258739,2310,0.0012018101
ENST00000258739,2334,0.03235082
ENST00000258739,2347,0.0212121
ENST00000258739,2530,0.043483473
ENST00000258739,2690,0.019995742
ENST00000258739,2729,0.9146258
ENST00000258739,2764,0.7546067
ENST00000258739,2793,0.023443442
ENST00000258761,154,0.30062342
ENST00000258761,192,0.00050754467
ENST00000258761,210,0.058355276
ENST00000258761,242,0.4128462
ENST00000258761,295,0.14719975
ENST00000258761,322,0.36905017
ENST00000258761,361,0.0785011
ENST00000258761,430,0.011858489
ENST00000258761,435,0.025114281
ENST00000258761,444,0.0049393186
ENST00000258761,483,0.03046948
ENST00000258761,493,0.014850458
ENST00000258761,515,0.02482343
ENST00000258761,600,0.0026154947
ENST00000258761,609,0.034429003
ENST00000258761,802,0.024221987
ENST00000258761,818,0.3078228
ENST00000258761,832,0.0021184797
ENST00000258761,836,0.16376014
ENST00000258761,935,0.8094567
ENST00000258761,1035,0.06418525
ENST00000258761,1059,0.29669797
ENST00000258761,1087,0.11555623
ENST00000258761,1100,0.09080146
ENST00000258761,1351,0.037036367
ENST00000258761,1485,0.078705944
ENST00000258761,1502,0.1194847
ENST00000258761,1628,0.9512203
ENST00000258761,1655,0.19356269
ENST00000258761,1709,0.3522849
ENST00000258761,1751,0.27271855
ENST00000258761,1817,0.021416035
ENST00000258761,1821,0.06409792
ENST00000258770,117,0.35257992
ENST00000258770,211,0.8801231
ENST00000258770,233,0.9160187
ENST00000258770,239,0.12026696
ENST00000258770,339,0.26492646
ENST00000258770,408,0.58550906
ENST00000258770,767,0.19696823
ENST00000258770,797,0.20401184
ENST00000258770,817,0.0221495
ENST00000258770,840,0.3996496
ENST00000258770,852,0.0072897505
ENST00000258770,1033,0.06416383
ENST00000258770,1049,0.03515525
ENST00000258770,1103,0.29795933
ENST00000258770,1197,0.3861119
ENST00000258770,1209,0.29315764
ENST00000258770,1260,0.8231786
ENST00000258770,1272,0.035021223
ENST00000258770,1353,0.18181735
ENST00000258770,1467,0.021216188
ENST00000258770,1578,0.28680995
ENST00000258770,1589,0.06516774
ENST00000258770,1707,0.13622083
ENST00000258770,1737,0.585618
ENST00000258770,1851,0.43981984
ENST00000258770,1939,0.35015646
ENST00000258770,1977,0.4566218
ENST00000258770,2017,0.04034528
ENST00000258770,2036,0.9523424
ENST00000258770,2096,0.8334446
ENST00000258770,2100,0.08884878
ENST00000258770,2113,0.92684245
ENST00000258770,2154,0.9104149
ENST00000258770,2180,0.02345648
ENST00000258770,2200,0.4214671
ENST00000258772,527,0.24627927
ENST00000258772,571,0.22415121
ENST00000258772,579,0.3770586
ENST00000258772,612,0.0911773
ENST00000258772,747,0.001989136
ENST00000258772,824,0.21593702
ENST00000258772,834,0.09621672
ENST00000258772,943,0.26924786
ENST00000258772,1113,0.016713541
ENST00000258772,1232,0.06658402
ENST00000258772,1245,0.003188584
ENST00000258772,1265,0.0028106063
ENST00000258772,1329,0.14491722
ENST00000258772,1418,0.13191025
ENST00000258772,1490,0.117516235
ENST00000258772,1503,0.02582655
ENST00000258772,1515,0.5361302
ENST00000258772,1536,0.0069106775
ENST00000258772,1587,0.3785874
ENST00000258772,1689,0.28623515
ENST00000258772,1729,0.17303732
ENST00000258772,1811,0.9618634
ENST00000258772,1846,0.31671968
ENST00000258772,1850,0.6857226
ENST00000258772,1920,0.01670082
ENST00000258874,250,0.13381909
ENST00000258874,269,0.66984963
ENST00000258874,379,0.06038768
ENST00000258874,444,0.45753112
ENST00000258874,479,0.0061328877
ENST00000258874,483,0.025422977
ENST00000258874,591,0.18478005
ENST00000258874,656,0.04226347
ENST00000258874,784,0.39066398
ENST00000258947,656,0.011113682
ENST00000258947,685,0.5968634
ENST00000258947,700,0.24549304
ENST00000258947,708,0.22952294
ENST00000258947,719,0.026232855
ENST00000258947,742,0.007522491
ENST00000258947,747,0.12958097
ENST00000258947,863,0.24300583
ENST00000258947,897,0.019274246
ENST00000258947,917,0.43708932
ENST00000258947,922,0.13780752
ENST00000258947,933,0.21950276
ENST00000258947,953,0.32149658
ENST00000258947,980,0.062223256
ENST00000258947,997,0.03268244
ENST00000258947,1020,0.009195288
ENST00000258947,1026,0.048045132
ENST00000258947,1039,0.2103838
ENST00000258947,1078,0.17965783
ENST00000258947,1125,0.34968686
ENST00000258947,1207,0.0068881367
ENST00000258947,1219,0.75491434
ENST00000258947,1233,0.03792179
ENST00000258947,1377,0.052250735
ENST00000258947,1416,0.028839758
ENST00000258947,1486,0.5471865
ENST00000258947,1531,0.007885666
ENST00000258947,1572,0.011553373
ENST00000258947,1657,0.024454176
ENST00000258947,1753,0.21123308
ENST00000258947,1835,0.028726868
ENST00000258947,1918,0.19004928
ENST00000258947,2020,0.0931261
ENST00000258947,2027,0.019074274
ENST00000258947,2225,0.05769518
ENST00000258947,2278,0.20665918
ENST00000258947,2298,0.015688466
ENST00000258955,313,0.2826061
ENST00000258955,536,0.0072413734
ENST00000258955,569,0.043879572
ENST00000258955,668,0.22081003
ENST00000258955,726,0.77477777
ENST00000258955,746,0.04052349
ENST00000258955,1051,0.011480193
ENST00000258955,1064,0.03908918
ENST00000258955,1219,0.09564544
ENST00000258955,1244,0.18570301
ENST00000258955,1334,0.857705
ENST00000258955,1348,0.16597584
ENST00000258955,1387,0.3277262
ENST00000258955,1413,0.001400547
ENST00000258955,1478,0.053725332
ENST00000258955,1577,0.9607115
ENST00000258955,1594,0.8781789
ENST00000258955,1620,0.9922954
ENST00000258955,1706,0.77429986
ENST00000258955,1803,0.02150004
ENST00000258955,1872,0.0034408253
ENST00000258955,1897,0.5349049
ENST00000258955,1956,0.038521018
ENST00000258955,2033,0.05906299
ENST00000258955,2102,0.982796
ENST00000258955,2182,0.38614073
ENST00000258955,2192,0.9897876
ENST00000258955,2244,0.97717935
ENST00000258955,2253,0.917036
ENST00000258955,2296,0.02675957
ENST00000258955,2331,0.9715607
ENST00000258955,2403,0.09550604
ENST00000258955,2433,0.01440654
ENST00000258960,922,0.04243016
ENST00000258960,972,0.0307061
ENST00000258960,1011,0.0698543
ENST00000258960,1044,0.01801087
ENST00000258960,1051,0.29930896
ENST00000258960,1200,0.023386938
ENST00000258960,1243,0.03406029
ENST00000258960,1302,0.25177816
ENST00000258960,1315,0.20737973
ENST00000258960,1390,0.25552332
ENST00000258960,1395,0.0780119
ENST00000258960,1493,0.7512391
ENST00000258960,1508,0.001381956
ENST00000258960,1552,0.43651712
ENST00000258960,1565,0.36765295
ENST00000258960,1624,0.9354557
ENST00000258960,1629,0.21523115
ENST00000258960,1643,0.023417916
ENST00000258960,1654,0.8099271
ENST00000258960,1659,0.3094039
ENST00000258960,1770,0.24916536
ENST00000258960,1780,0.015915105
ENST00000258963,2790,0.043167457
ENST00000258975,42,0.4148817
ENST00000258975,105,0.07695523
ENST00000258975,133,0.18550947
ENST00000258975,194,0.037941203
ENST00000258975,208,0.12996817
ENST00000258975,460,0.06989085
ENST00000258975,471,0.07559547
ENST00000258975,556,0.017558077
ENST00000258975,581,0.08925385
ENST00000258975,609,0.20802112
ENST00000258975,675,0.008557979
ENST00000258975,699,0.023852443
ENST00000258975,706,0.032512568
ENST00000258975,762,0.01571131
ENST00000258975,795,0.25670925
ENST00000258975,816,0.30066472
ENST00000258975,872,0.48334116
ENST00000258975,951,0.8967183
ENST00000258975,1033,0.5095086
ENST00000258975,1095,0.0021684181
ENST00000258975,1105,0.00072435
ENST00000258975,1230,0.94934404
ENST00000258975,1235,0.97835517
ENST00000258975,1349,0.9197442
ENST00000258975,1366,0.95822674
ENST00000258975,1431,0.8526215
ENST00000259037,259,0.0076423874
ENST00000259037,272,0.37442714
ENST00000259037,287,0.011852087
ENST00000259037,304,0.0058952393
ENST00000259037,345,0.031594977
ENST00000259037,372,0.20153102
ENST00000259037,404,0.30522013
ENST00000259037,437,0.01593736
ENST00000259037,519,0.11180428
ENST00000259037,611,0.29483563
ENST00000259037,630,0.07145923
ENST00000259037,637,0.0094026
ENST00000259037,644,0.7113075
ENST00000259037,676,0.18329462
ENST00000259037,771,0.02343112
ENST00000259037,786,0.15817758
ENST00000259037,881,0.005591539
ENST00000259037,904,0.26282007
ENST00000259037,952,0.093941286
ENST00000259037,1082,0.029655248
ENST00000259037,1100,0.2339146
ENST00000259037,1112,0.0597866
ENST00000259050,1682,0.05156382
ENST00000259050,1749,0.108209476
ENST00000259050,1770,0.31043106
ENST00000259050,1899,0.02575198
ENST00000259050,1925,0.00024436184
ENST00000259050,1936,0.36300322
ENST00000259050,1962,0.0012651321
ENST00000259050,1987,0.5489319
ENST00000259050,2011,0.45072627
ENST00000259050,2074,0.4560185
ENST00000259050,2110,0.18072471
ENST00000259050,2136,0.03293987
ENST00000259050,2147,0.06707995
ENST00000259050,2177,0.003487911
ENST00000259050,2208,0.06825117
ENST00000259050,2214,0.007374345
ENST00000259050,2219,0.87411034
ENST00000259050,2236,0.102199614
ENST00000259050,2267,0.1414769
ENST00000259050,2427,0.94470096
ENST00000259050,2435,0.0043776333
ENST00000259050,2459,0.23602487
ENST00000259050,2621,0.045037944
ENST00000259050,2965,0.02589516
ENST00000259050,3054,0.03575236
ENST00000259050,3114,0.009903051
ENST00000259050,3140,0.01892504
ENST00000259050,3175,0.097982116
ENST00000259050,3203,0.21660513
ENST00000259050,3211,0.21355766
ENST00000259050,3270,0.0008337744
ENST00000259050,3315,0.010599254
ENST00000259050,3345,0.09254973
ENST00000259050,3358,0.015516819
ENST00000259050,3370,0.17474346
ENST00000259050,3397,0.15189533
ENST00000259050,3435,0.006558729
ENST00000259154,2986,0.0033733903
ENST00000259154,3014,0.034589346
ENST00000259154,3077,0.031308617
ENST00000259154,3115,0.002901974
ENST00000259154,3238,0.013443981
ENST00000259154,3258,0.04500342
ENST00000259154,3409,0.0047464925
ENST00000259154,3513,0.016110921
ENST00000259154,3557,0.00028395458
ENST00000259154,3583,0.003710299
ENST00000259154,3606,0.74187136
ENST00000259239,823,0.033497166
ENST00000259239,909,0.0015047459
ENST00000259239,982,0.21100003
ENST00000259239,1051,0.022930583
ENST00000259239,1222,0.021750966
ENST00000259239,1231,0.0030693468
ENST00000259239,1309,0.025989711
ENST00000259239,1345,0.014723756
ENST00000259239,1372,0.016553093
ENST00000259239,1416,0.024892703
ENST00000259239,1420,0.14345406
ENST00000259239,1606,0.35653728
ENST00000259239,1612,0.9740026
ENST00000259239,1619,0.787117
ENST00000259239,1641,0.19170971
ENST00000259239,1645,0.7703554
ENST00000259239,1659,0.8914517
ENST00000259239,1682,0.8590875
ENST00000259239,1695,0.8155577
ENST00000259239,1723,0.01045259
ENST00000259241,2991,0.035484545
ENST00000259241,3119,0.95874166
ENST00000259241,3161,0.39667678
ENST00000259241,3230,0.3102991
ENST00000259241,3259,0.07883021
ENST00000259241,3336,0.04170722
ENST00000259241,3564,0.9605408
ENST00000259241,3605,0.009007659
ENST00000259241,3625,0.0035440489
ENST00000259241,3642,0.65427977
ENST00000259241,3650,0.013998611
ENST00000259241,3687,0.029760575
ENST00000259241,3695,0.10558569
ENST00000259241,3707,0.016533976
ENST00000259241,3719,0.6125885
ENST00000259241,3730,0.8237006
ENST00000259241,3736,0.68799615
ENST00000259241,3744,0.004469099
ENST00000259241,3750,0.12291231
ENST00000259241,3919,0.009677553
ENST00000259457,66,0.029679298
ENST00000259457,137,0.054011688
ENST00000259457,225,0.01320092
ENST00000259457,231,0.28640032
ENST00000259457,284,0.0046640625
ENST00000259457,294,0.0159228
ENST00000259457,300,0.0311256
ENST00000259457,305,0.020367878
ENST00000259457,374,0.010793143
ENST00000259457,463,0.069460504
ENST00000259457,576,0.02094932
ENST00000259457,663,0.2721381
ENST00000259457,684,0.067817494
ENST00000259457,731,0.20254862
ENST00000259457,764,0.12575185
ENST00000259457,821,0.06199305
ENST00000259457,830,0.021190418
ENST00000259457,837,0.35715276
ENST00000259457,909,0.18630767
ENST00000259457,940,0.38788345
ENST00000259457,957,0.008829885
ENST00000259457,963,0.0501821
ENST00000259477,402,0.06525378
ENST00000259477,502,0.05154946
ENST00000259477,539,0.9809461
ENST00000259477,616,0.02598393
ENST00000259477,638,0.5785841
ENST00000259477,650,0.05587574
ENST00000259477,661,0.81746185
ENST00000259477,773,0.9380379
ENST00000259477,777,0.08391611
ENST00000259477,915,0.078475766
ENST00000259477,933,0.107178785
ENST00000259512,209,0.049684454
ENST00000259512,216,0.009169488
ENST00000259512,308,0.06821809
ENST00000259512,317,0.18563928
ENST00000259512,390,0.3138166
ENST00000259512,502,0.47344306
ENST00000259512,562,0.0178155
ENST00000259512,590,0.11025227
ENST00000259512,614,0.35511598
ENST00000259512,710,0.2812536
ENST00000259512,716,0.0477945
ENST00000259512,742,0.47128642
ENST00000259512,840,0.11120798
ENST00000259512,878,0.6633085
ENST00000259512,1017,0.09447403
ENST00000259512,1049,0.0052772723
ENST00000259512,1120,0.001966843
ENST00000259512,1138,0.0110180015
ENST00000259512,1148,0.8527873
ENST00000259512,1153,0.15729502
ENST00000259512,1184,0.06441323
ENST00000259512,1267,0.052660353
ENST00000259512,1294,0.80908847
ENST00000259512,1397,0.027332954
ENST00000259512,1412,0.9820546
ENST00000259512,1510,0.02133039
ENST00000259512,1530,0.41093585
ENST00000259512,1592,0.934821
ENST00000259512,1614,0.024919264
ENST00000259512,1664,0.083944164
ENST00000259512,1676,0.0017848136
ENST00000259512,1802,0.63337106
ENST00000259512,1823,0.0075029326
ENST00000259512,1840,0.0067354254
ENST00000259512,2037,0.093470745
ENST00000259512,2178,0.0008832583
ENST00000259512,2267,0.021471672
ENST00000259512,2331,0.00019384426
ENST00000259512,2403,0.06803192
ENST00000259512,2488,0.04849676
ENST00000259512,2501,0.00074603787
ENST00000259512,2509,0.10659329
ENST00000259512,2532,0.01917304
ENST00000259512,2573,0.026831714
ENST00000259512,2653,0.031234786
ENST00000259512,2659,0.010357775
ENST00000259512,2768,0.089480884
ENST00000259512,2795,0.06824071
ENST00000259512,2805,0.36309254
ENST00000259512,2887,0.4677327
ENST00000259512,2932,0.003834514
ENST00000259512,3000,0.0030169182
ENST00000259512,3019,0.02822121
ENST00000259512,3024,0.02265394
ENST00000259512,3034,0.06287465
ENST00000259512,3039,0.3319486
ENST00000259512,3108,0.07879649
ENST00000259632,28,0.13193356
ENST00000259632,32,0.023544645
ENST00000259632,152,0.0312702
ENST00000259632,350,0.07789228
ENST00000259632,428,0.27348018
ENST00000259632,484,0.3917783
ENST00000259632,788,0.032319546
ENST00000260045,420,0.26761785
ENST00000260045,483,0.05392199
ENST00000260045,489,0.063682616
ENST00000260045,521,0.14645009
ENST00000260045,557,0.6564222
ENST00000260045,571,0.006469617
ENST00000260045,590,0.01895175
ENST00000260045,644,0.0012576238
ENST00000260045,704,0.022284653
ENST00000260045,769,0.13670275
ENST00000260045,782,0.011670911
ENST00000260045,802,0.03477985
ENST00000260045,853,0.34619528
ENST00000260045,872,0.98275363
ENST00000260045,968,0.0016790177
ENST00000260045,1048,0.16914763
ENST00000260045,1143,0.9113918
ENST00000260045,1252,0.15179476
ENST00000260045,1305,0.5847317
ENST00000260045,1310,0.10416877
ENST00000260045,1337,0.068790056
ENST00000260045,1359,0.90842175
ENST00000260045,1422,0.8285197
ENST00000260045,1466,0.34451735
ENST00000260045,1487,0.026935147
ENST00000260045,1601,0.060614455
ENST00000260045,1615,0.02857737
ENST00000260045,1648,0.09621392
ENST00000260045,1740,0.13053589
ENST00000260045,1758,0.3179995
ENST00000260045,1793,0.02796495
ENST00000260045,1810,0.0029408587
ENST00000260045,1834,0.023825567
ENST00000260045,1872,0.92641866
ENST00000260045,1893,0.4396618
ENST00000260045,1944,0.42399982
ENST00000260045,1971,0.27325484
ENST00000260045,1982,0.05406146
ENST00000260045,2012,0.10181481
ENST00000260045,2055,0.008541322
ENST00000260045,2114,0.032775566
ENST00000260045,2234,0.72919846
ENST00000260045,2242,0.0065162545
ENST00000260045,2246,0.05343887
ENST00000260045,2261,0.030045697
ENST00000260045,2276,0.0008855323
ENST00000260045,2295,0.04220226
ENST00000260045,2318,0.9477349
ENST00000260045,2331,0.43785667
ENST00000260045,2374,0.57056403
ENST00000260045,2395,0.95863277
ENST00000260045,2458,0.014045351
ENST00000260045,2491,0.98626965
ENST00000260045,2548,0.42228597
ENST00000260045,2565,0.0020606578
ENST00000260045,2667,0.011414722
ENST00000260045,2796,0.093491696
ENST00000260045,2803,0.0499958
ENST00000260045,2842,0.93088603
ENST00000260045,2886,0.017310377
ENST00000260045,2920,0.6049019
ENST00000260045,2930,0.02149175
ENST00000260045,2937,0.026639706
ENST00000260045,3042,0.17482124
ENST00000260045,3064,0.106991254
ENST00000260045,3089,0.06512396
ENST00000260045,3130,0.46937814
ENST00000260045,3167,0.030776419
ENST00000260045,3176,0.031519398
ENST00000260102,114,0.11455708
ENST00000260102,178,0.016975272
ENST00000260102,190,0.014164832
ENST00000260102,254,0.04908492
ENST00000260102,287,0.32566327
ENST00000260102,331,0.23566079
ENST00000260102,373,0.07037295
ENST00000260102,423,0.26185608
ENST00000260102,428,0.011947671
ENST00000260102,455,0.17811358
ENST00000260102,510,0.11279491
ENST00000260102,556,0.20393364
ENST00000260102,627,0.091358826
ENST00000260102,640,0.04692836
ENST00000260102,664,0.39195448
ENST00000260102,700,0.68863004
ENST00000260102,729,0.7615083
ENST00000260102,778,0.76137406
ENST00000260102,826,0.93501765
ENST00000260102,925,0.022792237
ENST00000260102,1127,0.021625929
ENST00000260102,1133,0.3419007
ENST00000260118,477,0.08867738
ENST00000260118,551,0.045026086
